,0
8870,328389058.7257887
8871,28703635.666440763
8872,88685447.68670063
8873,164797147.25641498
8874,26674713.6049032
8875,128095793.0783122
8876,328451245.4858419
8877,19282049.489373185
8878,66017724.438134566
8879,164187952.09863073
8880,25983895.509364937
8881,128102586.02595823
8882,164519956.2541094
8883,19150042.262893844
8884,187900626.40888515
8885,328353599.2526541
8886,25755218.254276443
8887,286004139.3292354
8888,164181014.75773597
8889,19301964.297157638
8890,69007175.81503876
8891,328451245.4858419
8892,23588583.233811866
8893,89460143.85783617
8894,164131132.66858628
8895,19188023.116505228
8896,79668875.36325699
8897,943878243.1429396
8898,24147310.5847045
8899,89233396.28900996
8900,328451643.57547873
8901,22935924.27496153
8902,72534530.87431522
8903,164239787.4172554
8904,19225353.601458333
8905,75353935.8954829
8906,3.59315514240863e+27
8907,28171990.34399463
8908,81489358.84805651
8909,117852730853.17447
8910,26891435.029322434
8911,85331685.0237504
8912,328451245.4858419
8913,27375302.05711181
8914,57096420.48422682
8915,164176907.411372
8916,22068548.775535963
8917,66124523.291176654
8918,9.271617829876507e+26
8919,27305138.42497786
8920,71721641.21508327
8921,328189279.54945934
8922,24004822.308343254
8923,67133083.56199767
8924,328451245.4858419
8925,24609947.667218007
8926,57421363.84883915
8927,328441267.4306095
8928,19248533.752265267
8929,67538461.86619693
8930,3.214902156011845e+27
8931,26566849.667767968
8932,56549474.77767499
8933,328223199.3669807
8934,26217091.678380243
8935,65835114.33160554
8936,164514243.4821456
8937,19226512.050293006
8938,71660282.86803314
8939,596382431698.7902
8940,28333561.546305638
8941,94590825.80432867
8942,328445166.3630918
8943,23168004.21494875
8944,54945989.04832294
8945,3.2631273247153924e+27
8946,25060769.644614972
8947,65034500.26344194
8948,164199028.0455617
8949,23659795.217957713
8950,89334191.48905571
8951,328387099.57295877
8952,22068548.775535963
8953,57231045.44058373
8954,328448501.9549669
8955,19319523.587765507
8956,66267280.6864666
8957,328178772.4149659
8958,22939626.135002177
8959,128571533.04635365
8960,328443316.0347032
8961,19209195.606512975
8962,76610362.59078987
8963,328441608.8448547
8964,26975993.70583883
8965,66250418.98517971
8966,54657438192.802444
8967,19192908.86169248
8968,89473934.7917172
8969,328451245.4858419
8970,27480380.520424407
8971,89195569.17121772
8972,1.3744327426883757e+25
8973,27610354.182540964
8974,61738277.17766327
8975,328451245.4858419
8976,28671950.827515293
8977,72301468.49785885
8978,328451245.4858419
8979,21241160.64103818
8980,187793016.77487445
8981,49263093761.895744
8982,22887433.56130631
8983,188037254.46004468
8984,328307201.7415814
8985,19183846.013492137
8986,58440868.516157724
8987,328451245.4858419
8988,28717253.720986735
8989,285963804.2829588
8990,328451223.9250527
8991,19250976.99791109
8992,73785385.15364766
8993,30383308917.628895
8994,24761767.15397465
8995,285950535.458399
8996,1.0120523425063643e+27
8997,23160066.358337153
8998,67474920.22625306
8999,164339685.35242876
9000,27338459.09361366
9001,67625908.75770757
9002,6033025504.022801
9003,27506349.482510686
9004,65241766.81765489
9005,328391140.8168026
9006,19220031.160237953
9007,89338972.102788
9008,328451245.4858419
9009,25024522.354466427
9010,128041545.82959473
9011,328451245.4858419
9012,24781214.682568848
9013,69236786.06420137
9014,3.6836424742356765e+26
9015,22419474.963436652
9016,285938296.7916621
9017,328454238.04069686
9018,23224444.68836011
9019,187356783.34755617
9020,1.1011961943976879e+27
9021,20731608.831686698
9022,56697842.26458351
9023,328451245.4858419
9024,19152472.1320249
9025,61092795.10897179
9026,164178406.2075991
9027,23279076.013046384
9028,187809128.84257358
9029,328448501.9549669
9030,20731608.831686698
9031,128383705.44384639
9032,328289350.6324458
9033,27620001.21906368
9034,187359727.2770313
9035,164795883.2741718
9036,26784448.827194884
9037,128321925.6382679
9038,8.998273490706784e+25
9039,27932114.237237763
9040,128451184.1286319
9041,328448501.9549669
9042,23030861.147616208
9043,128615405.43684974
9044,328252215.8552464
9045,22619695.172152672
9046,67111965.96896128
9047,164073305.9907074
9048,28600415.76335321
9049,83229358.93725425
9050,164271535.1333484
9051,24226092.36425604
9052,70066365.87504917
9053,179357095505.94644
9054,28278273.113675334
9055,187729050.5758104
9056,1.2895956065111898e+25
9057,25731968.111014593
9058,89433641.02356863
9059,1.1244181025296982e+27
9060,26359523.52670286
9061,82061173.93513697
9062,164279254.14026183
9063,25764763.46262504
9064,83628564.22987905
9065,328451245.4858419
9066,26878452.95480572
9067,128525574.48744722
9068,328451245.4858419
9069,26080290.09773325
9070,187674845.32431066
9071,328451245.4858419
9072,24799444.397769183
9073,75034711.71132256
9074,328485108.9867005
9075,21640036.16423143
9076,82540170.81999306
9077,473978647388.4801
9078,23708019.20532264
9079,73489331.60755268
9080,328442669.06017566
9081,26141832.511032917
9082,77549253.40109901
9083,202584788118.8296
9084,25348482.440300222
9085,285973784.0727746
9086,328451245.4858419
9087,23988775.136264805
9088,69417938.04774368
9089,328451245.4858419
9090,21241160.641038183
9091,65464963.10257821
9092,328449399.1892382
9093,24116106.98658075
9094,72983915.91387221
9095,328415171.82238835
9096,19209084.593695868
9097,60195330.580679834
9098,105849561906.15678
9099,26687699.909874994
9100,89684316.41460207
9101,154573362225.57172
9102,19242647.477526207
9103,187854446.35386816
9104,1372919057.4104877
9105,19144499.85929169
9106,67209111.13470227
9107,164062705.3989575
9108,19230415.781478565
9109,127764367.95169921
9110,328470372.9467716
9111,19270710.979487367
9112,71283387.69043976
9113,328451245.4858419
9114,24360478.588459708
9115,82924614.79860972
9116,164154863.2182597
9117,27390019.77178359
9118,187592868.55834115
9119,328451245.4858419
9120,23972316.707950633
9121,285946949.01115805
9122,328422006.58440083
9123,20655256.74318362
9124,76248349.73627627
9125,1177208613327.033
9126,23187793.81673291
9127,89414545.53132212
9128,163938522.53492513
9129,22984651.998279132
9130,64079204.0437886
9131,7.724223490669466e+24
9132,20731608.831686698
9133,187748591.9220055
9134,328448501.9549669
9135,28823705.83896314
9136,128287626.04598705
9137,1.1854015052452968e+26
9138,19235470.93870221
9139,187696384.20284638
9140,3.97668465412963e+26
9141,23054569.919141144
9142,285887867.2471763
9143,328442669.06017566
9144,23203579.372938238
9145,60267208.30571492
9146,164678781.08754656
9147,21241160.641038183
9148,88218593.62420416
9149,328421647.5538925
9150,26693068.68200306
9151,65559455.87634903
9152,328451245.4858419
9153,26804885.964517165
9154,128317675.69348156
9155,164749694.1970044
9156,28151523.333387308
9157,187844195.82471266
9158,328442743.7775183
9159,25823097.004476827
9160,128188796.81380562
9161,328451245.4858419
9162,19249897.753766943
9163,187426989.0083065
9164,1.4057457295898623e+26
9165,26665064.4992221
9166,73091544.3217099
9167,328405102.82928216
9168,20655256.74318362
9169,59360101.111531876
9170,328423987.65735215
9171,22923842.02855726
9172,66348661.23045266
9173,328445015.24814594
9174,19284245.6302494
9175,56257362.09784707
9176,328451245.4858419
9177,19244391.198858105
9178,285938134.19065905
9179,328437056.72794753
9180,20731608.831686698
9181,89699857.18447225
9182,12400485821.15301
9183,19256688.94705155
9184,128177091.51169877
9185,18924076704.471825
9186,19317719.617278703
9187,285917974.8618509
9188,164501581.77120999
9189,26147604.569237817
9190,90238500.45785856
9191,7.889715521603607e+25
9192,19194098.72903284
9193,285955875.0298918
9194,328451245.4858419
9195,20731608.831686698
9196,128276992.2387249
9197,328471537.3115871
9198,26622771.816571165
9199,72803605.1978987
9200,164131302.77358875
9201,26805051.627470933
9202,188048350.93939412
9203,9.429029716215941e+24
9204,24213668.197311502
9205,285904935.237184
9206,3.386997674181908e+26
9207,24976269.903574977
9208,66513042.12604518
9209,9.95051453472933e+26
9210,20731608.831686698
9211,70358695.43093362
9212,328446572.61945546
9213,23973684.165420625
9214,89734612.49434623
9215,328533884.2875913
9216,24352925.89215023
9217,55675219.77862515
9218,328442669.06017566
9219,22068548.775535963
9220,82660335.12901646
9221,328452074.15865934
9222,19339874.380712308
9223,285913673.93892753
9224,164221591.2433502
9225,22455180.745636024
9226,63683987.02733433
9227,328443263.4757012
9228,24120250.706298966
9229,61578743.71864519
9230,68504680113.4728
9231,23285425.1501085
9232,89440099.53203492
9233,1.3923363715214564e+26
9234,25584485.368994445
9235,68411802.20273201
9236,328451245.4858419
9237,22068548.775535963
9238,72761960.76746951
9239,1616628776.7323895
9240,24939606.730621736
9241,71289994.40400906
9242,328414997.4888094
9243,23862109.05035232
9244,128092293.77268812
9245,1.518297849443992e+27
9246,19220452.04294758
9247,73098552.60061574
9248,328424435.5786333
9249,22504924.971390225
9250,58514843.09344151
9251,328151468.58043265
9252,24578861.66909944
9253,66898132.79285328
9254,62433709036.82786
9255,22068548.775535963
9256,73529162.41075185
9257,328451245.4858419
9258,24231020.634568207
9259,108202247.15421169
9260,328448488.6109973
9261,19262400.077365004
9262,74125932.89199008
9263,328451245.4858419
9264,24091212.10911858
9265,79012801.46584877
9266,328442669.06017566
9267,22068548.775535963
9268,187911563.94779912
9269,164081146.51489374
9270,23561201.883514605
9271,187613935.37876117
9272,164407564.67639914
9273,24727449.642814897
9274,54666281.39785199
9275,3.5252623486018566e+26
9276,19150678.02796943
9277,89050956.80246925
9278,5.472025588920853e+24
9279,23850051.052878737
9280,68395375.21114083
9281,1.0179025390305369e+25
9282,27315963.903171025
9283,71062544.07486603
9284,1.2657605988414227e+27
9285,19142184.165508796
9286,71504724.94256347
9287,164168105.6528235
9288,23638163.74552428
9289,73352853.37815037
9290,328459105.41647637
9291,24635123.225463748
9292,67029124.66730908
9293,164135375.817141
9294,22950661.50180383
9295,67667790.62220779
9296,702155005919.8284
9297,24266179.80898499
9298,89743649.66074464
9299,328451245.4858419
9300,22734323.355547506
9301,188009597.10258657
9302,164422366.95827013
9303,19188280.207606945
9304,72187502.9137856
9305,100996553049.12991
9306,28887949.185094625
9307,74527196.20152393
9308,328442669.06017566
9309,19178299.817286722
9310,63074776.02713084
9311,164033273.56669658
9312,25165502.23386696
9313,128174924.6128879
9314,2.9538378206094785e+24
9315,24716253.384008635
9316,188082969.90816477
9317,328255697.19348705
9318,26370959.055529464
9319,73411379.61046273
9320,3027010772.9937897
9321,24984447.375629496
9322,67988204.88329634
9323,18554980403.83324
9324,23769206.495783973
9325,96287468.25135624
9326,328451245.4858419
9327,24778663.824239183
9328,89524344.47980264
9329,328452087.02542233
9330,25569548.259098094
9331,187972005.61124417
9332,328451245.4858419
9333,19244347.59897331
9334,79290884.10727675
9335,328460227.8694473
9336,23126135.728301194
9337,187757510.4169299
9338,328416565.79530543
9339,22068548.775535967
9340,67153019.67215066
9341,96023153023.19763
9342,24039787.243512936
9343,187676566.30938047
9344,328451245.4858419
9345,25083754.05370907
9346,62718999.396058425
9347,328424435.5786333
9348,21241160.641038183
9349,56262897.6088803
9350,328437792.3181246
9351,27468302.22629453
9352,56491814.870393455
9353,328451245.4858419
9354,23411306.039234705
9355,82396806.09822337
9356,8072364047.298571
9357,23894651.327601008
9358,88976828.85664858
9359,164557320.03261948
9360,28027052.380256046
9361,67115494.20077065
9362,328446195.8855372
9363,27777386.29934723
9364,67980345.37753342
9365,1.1825138749740327e+27
9366,19173764.544564325
9367,187545640.29081997
9368,328451245.4858419
9369,19214051.710663535
9370,286003626.322553
9371,328451245.4858419
9372,26652681.131873496
9373,62482741.539905116
9374,328414335.26857114
9375,23007001.398675766
9376,187461448.68642437
9377,328451245.4858419
9378,25569863.188936483
9379,89207279.66594441
9380,328451245.4858419
9381,19196261.015792705
9382,75593945.19832022
9383,220018087506.7963
9384,28786838.676110428
9385,128159292.42567082
9386,328138397.2772342
9387,20731608.831686698
9388,74111883.17607751
9389,328435557.1411022
9390,20655256.74318362
9391,286005401.6527162
9392,164233308.55310872
9393,26040079.298514314
9394,62314965.92494241
9395,328451245.4858419
9396,23415724.456224333
9397,89057695.95382233
9398,8.131470337135835e+25
9399,20655256.74318362
9400,187852240.38047493
9401,328458032.6639598
9402,22624540.48601646
9403,89395088.49853656
9404,328451245.4858419
9405,19294890.755728588
9406,66312084.619093716
9407,8.55067470341289e+26
9408,19247688.175760303
9409,285981393.8861898
9410,83067384789.71194
9411,23619644.329213515
9412,77415250.31566563
9413,164106007.33801672
9414,23188164.771114208
9415,68995126.08946674
9416,164180160.38396674
9417,25225784.85177123
9418,285975570.890182
9419,6.771627715176518e+24
9420,26919805.756832875
9421,90782137.4868284
9422,3.75722304278759e+26
9423,21241160.641038183
9424,88996567.57610552
9425,328451245.4858419
9426,26236683.684246343
9427,187749672.872084
9428,328451245.4858419
9429,29209293.562440652
9430,79030619.03221838
9431,328448501.9549669
9432,19296363.788457774
9433,187829025.87337172
9434,164159606.20250386
9435,27373202.23142018
9436,70151136.8771265
9437,328451245.4858419
9438,25012131.447209116
9439,128300430.36192565
9440,328451245.4858419
9441,20731608.831686698
9442,74162231.89506653
9443,5836428388.67562
9444,22648511.67293521
9445,67036759.67859431
9446,328451245.4858419
9447,24589806.658372346
9448,62633229.44391079
9449,9.91780103569528e+25
9450,25983480.84606538
9451,187907782.3006893
9452,328419398.23370326
9453,21241160.641038183
9454,285954516.6184848
9455,163913477.1209831
9456,23906888.23832108
9457,286010572.9352683
9458,19901798524.24416
9459,26878706.461538117
9460,66754149.25153254
9461,328451723.8262867
9462,20731608.831686698
9463,187727128.9984507
9464,328453054.899424
9465,27007994.199946236
9466,88997987.5705859
9467,164047339.92632648
9468,19360190.465844817
9469,285892621.93900865
9470,328442669.06017566
9471,24707080.779517177
9472,78043504.31716664
9473,2.3033822625538267e+26
9474,25467632.549946956
9475,66852405.38430749
9476,1.2378106511752741e+27
9477,24272036.520605225
9478,128120342.98667999
9479,328451245.4858419
9480,23776976.27694552
9481,67286675.35708718
9482,328424269.11289
9483,25606061.731797043
9484,64820444.13507418
9485,328448501.9549669
9486,25487117.287575282
9487,188080009.12746418
9488,328442669.06017566
9489,20655256.74318362
9490,68897082.58739212
9491,328451245.4858419
9492,23224187.790616166
9493,187770569.31430715
9494,164401429.0785867
9495,24163141.43758603
9496,89508403.71231191
9497,328357827.65938765
9498,28043068.146541543
9499,64670160.98380597
9500,328442669.06017566
9501,19239040.69238057
9502,67014942.67036035
9503,22772280635.702652
9504,23748161.965243746
9505,77548700.364387
9506,328443312.31337655
9507,26431539.336129162
9508,127834683.01718132
9509,328425820.38728935
9510,23773756.192994382
9511,89525530.67982781
9512,328442669.06017566
9513,19186761.400039904
9514,187399430.04156542
9515,328424435.5786333
9516,22655171.505858846
9517,57205487.46359652
9518,164419288.0039677
9519,24718263.582492642
9520,89310417.60288069
9521,164173186.70922494
9522,24820528.877358187
9523,89479065.47490197
9524,328451245.4858419
9525,25060276.788859133
9526,63569614.21095725
9527,328451245.4858419
9528,26773824.962345354
9529,84143537.8897378
9530,48388763239.55418
9531,19239383.456048373
9532,70133101.68046632
9533,66254254751.59652
9534,26369829.563235052
9535,66534397.57987754
9536,328450875.23052055
9537,23499724.53565772
9538,67378054.89952645
9539,59581407543.33063
9540,23190530.013356186
9541,91301031.55613603
9542,1.6679940398237815e+25
9543,22865887.030187014
9544,72936815.82532306
9545,328451006.53111935
9546,25356904.228516083
9547,89456018.57255915
9548,164141879.3782522
9549,26995496.079262238
9550,55820947.40504531
9551,328424435.5786333
9552,22515465.11615647
9553,70922226.86643335
9554,1.1092120142806092e+26
9555,19243041.29998371
9556,82279220.60168421
9557,328451245.4858419
9558,28157234.956668936
9559,88209458.94533356
9560,164196969.39568877
9561,25460436.847944517
9562,187840612.28757226
9563,619621974319.3586
9564,20655256.743183617
9565,60680393.8511431
9566,328451245.4858419
9567,25833789.088460393
9568,70958220.16120131
9569,164010587.96665233
9570,22837644.402360287
9571,65715351.93401877
9572,1.3481738744770652e+26
9573,26467440.054118376
9574,54198673.369672045
9575,9.340616193587422e+25
9576,24697606.38522768
9577,67589432.58165447
9578,899993482.3915924
9579,23281958.84124382
9580,68738874.3563342
9581,328450730.72880185
9582,26108919.119148374
9583,89592413.71676978
9584,328381143.69199336
9585,20731608.831686698
9586,128246181.26930933
9587,1.2116571506968305e+25
9588,23637047.620731067
9589,65855155.591212854
9590,328351847.22314155
9591,25913234.955506794
9592,67043214.45304725
9593,164167016.02838194
9594,20655256.743183617
9595,69516504.94006255
9596,164112697.0648653
9597,23769295.458917145
9598,285910053.7434615
9599,2.7937666957172633e+26
9600,22508136.09674778
9601,66323811.1196085
9602,9.285603926873846e+26
9603,23233324.12946178
9604,285974227.76601356
9605,1.006223446411041e+26
9606,27582672.494475573
9607,64643281.85160927
9608,328451245.4858419
9609,24486637.45431841
9610,66732628.70031961
9611,1.4543160715558023e+26
9612,25093286.38187466
9613,285982662.31811655
9614,1.2610215275774193e+25
9615,27898961.129755907
9616,65987412.090107396
9617,328437761.81872255
9618,25132764.070136733
9619,83747784.23732235
9620,328416386.64256597
9621,23881597.741951644
9622,61083082.248553656
9623,328446898.67332196
9624,26561744.317035083
9625,59693756.11691594
9626,164212849.77946368
9627,22916450.63485084
9628,55389853.337267496
9629,328442754.5854125
9630,19182730.52521063
9631,55574899.204781055
9632,164414530.09203044
9633,23318150.52519099
9634,67339203.42246279
9635,1.1687993491388687e+27
9636,25589046.126296118
9637,66220989.16281146
9638,164183577.76978022
9639,20655256.74318362
9640,68199636.94370875
9641,1.238798102515168e+27
9642,27056810.64200198
9643,187812064.56725663
9644,328451245.4858419
9645,25643377.029575787
9646,88146370.84620222
9647,7.169024480835936e+24
9648,22744326.05553698
9649,285933475.3917061
9650,328419848.4010818
9651,24181716.42775777
9652,61522424.029803954
9653,164005847.790209
9654,27507242.43803402
9655,67080744.941988274
9656,213563447479.4118
9657,23424641.377198327
9658,65752971.69475367
9659,328442669.06017566
9660,28423736.595088065
9661,89438237.10367134
9662,1.2469950021350404e+25
9663,22068548.775535963
9664,187680723.45593634
9665,164178455.01319697
9666,24352091.637981184
9667,75938058.4630325
9668,164041163.05798578
9669,24407372.169489224
9670,65114602.54060211
9671,1.0866110648862037e+25
9672,24507803.352533292
9673,81761095.98865655
9674,328441018.5927764
9675,27107083.31930502
9676,89146549.50004545
9677,164127294.0318911
9678,23159587.52103764
9679,67773172.42755355
9680,164791084.51445597
9681,22720419.268211205
9682,56898918.26464238
9683,328451245.4858419
9684,22995391.78265391
9685,128058720.74269697
9686,164788374.84517545
9687,25626085.336265594
9688,128010967.200002
9689,6962899248.045364
9690,20655256.74318362
9691,128277277.2398396
9692,7.45751059441806e+24
9693,19296502.18230669
9694,66609022.59385432
9695,328451245.4858419
9696,19290145.577610224
9697,187534627.5688924
9698,164414640.09525654
9699,19238388.833131485
9700,128488098.85100134
9701,163880767.78577688
9702,26832107.26222773
9703,66760934.72147181
9704,328451245.4858419
9705,24970130.86500542
9706,67957182.8421904
9707,328451245.4858419
9708,26765891.932375204
9709,285923694.4393809
9710,328451245.4858419
9711,23354286.049998354
9712,77561534.72689497
9713,328450073.39715207
9714,24249789.655388094
9715,187690478.1956373
9716,328451644.7891027
9717,19308728.181899182
9718,68127296.65730849
9719,328448501.9549669
9720,19251051.687761173
9721,285949871.4675077
9722,41111275777.27037
9723,23795469.280433632
9724,78168034.34395865
9725,328350604.4266385
9726,28179460.52698956
9727,63045667.436747275
9728,1217638369.9051661
9729,25206609.020413898
9730,53068545.94080146
9731,163995795.88613027
9732,23708118.192440864
9733,53375648.1704641
9734,90928125620.74933
9735,26402153.73810627
9736,97720236.65542646
9737,164423634.02565926
9738,24136401.09679761
9739,89214513.55302127
9740,328451093.26502
9741,25037281.231526483
9742,89545049.735437
9743,1230008652.302685
9744,23520522.178181276
9745,65812838.17655702
9746,328358115.61963
9747,24069681.586294096
9748,63025523.130906165
9749,12474209687.665318
9750,24468304.995849468
9751,65539767.14957646
9752,164190715.06429556
9753,20731608.831686698
9754,187761299.07267013
9755,328449075.4642581
9756,26620950.63458855
9757,83378277.09111555
9758,328451245.4858419
9759,24196275.11506299
9760,187285546.42173067
9761,328513723.4976295
9762,19268960.93412888
9763,111766143.63044131
9764,164077955.9828661
9765,28404408.330141425
9766,187795004.74622995
9767,328130597.6954682
9768,19199288.516095094
9769,187732913.52293345
9770,164425249.50641084
9771,27349852.003623806
9772,285891636.6078092
9773,164407015.74463272
9774,26182234.69102366
9775,70445969.6114204
9776,328327973.9294735
9777,23748251.063606005
9778,77813182.1979887
9779,328451245.4858419
9780,19284811.955095645
9781,285968593.0012547
9782,1.1162871764007064e+27
9783,24731132.67454002
9784,72125592.5731258
9785,1.8090652608552374e+27
9786,24163276.905397143
9787,128460241.89346986
9788,2491804429.2935276
9789,26845842.65588352
9790,89814851.72085056
9791,328448501.9549669
9792,21640036.16423143
9793,89387193.95526798
9794,164430078.80426133
9795,19253525.44364673
9796,82883827.93700925
9797,164791441.78861737
9798,22845261.81800949
9799,67279598.79901657
9800,328450090.55469334
9801,19228318.085115813
9802,57135951.18966138
9803,328451245.4858419
9804,28004205.59448403
9805,187850022.07653037
9806,1.1284296206916804e+26
9807,26629473.492384646
9808,128501837.97000885
9809,328451245.4858419
9810,24942878.7579135
9811,59068206.801505044
9812,1322480020.992224
9813,25470911.49162056
9814,85272972.83856341
9815,328442669.06017566
9816,27892169.508791447
9817,55457790.82976236
9818,6.180473079611552e+24
9819,27260625.25685989
9820,66195062.11202761
9821,328451245.4858419
9822,19232800.384580813
9823,187931311.74635977
9824,328186152.3025732
9825,24312467.753975116
9826,65097916.29058337
9827,164178441.6929862
9828,27454493.488197125
9829,187979766.15531784
9830,328374746.97209257
9831,25381677.85721345
9832,90170050.52019992
9833,5165921622.616428
9834,24225971.5468714
9835,69838319.78792627
9836,328439970.22180223
9837,24588280.78781153
9838,285985701.93163365
9839,164185262.09174693
9840,22742082.90370051
9841,128120604.47427526
9842,164136414.32084948
9843,25047036.924053557
9844,79020561.2573387
9845,328424435.5786333
9846,25055876.6216528
9847,285892089.6032311
9848,328455539.75229794
9849,19273967.72184087
9850,62046919.9523863
9851,328332473.4277834
9852,27804059.17230752
9853,285922921.4179551
9854,328451245.4858419
9855,24777263.000862505
9856,187536906.48475227
9857,328448501.9549669
9858,28356883.126704134
9859,66381010.87887325
9860,152105232918.0407
9861,19197458.437536456
9862,285930864.8713732
9863,328442669.06017566
9864,28451100.5601493
9865,88776397.36167696
9866,328451245.4858419
9867,23241540.102757305
9868,84547475.53717908
9869,164180562.8383903
9870,25810495.50428932
9871,65233717.78861681
9872,45878186877.72078
9873,26380836.016517337
9874,90113530.3408126
9875,328451245.4858419
9876,23516713.30164991
9877,83845809.63615243
9878,328424435.5786333
9879,22868451.568359092
9880,187949867.4333871
9881,328451245.4858419
9882,19220953.398021452
9883,188199057.18664178
9884,328451245.4858419
9885,24686453.109416958
9886,128188881.12031224
9887,340828280731.5462
9888,25481937.153913025
9889,71652689.13261853
9890,328474425.30465174
9891,20655256.74318362
9892,89465664.94725499
9893,328451245.4858419
9894,24585568.295893934
9895,81524985.67082992
9896,328452679.0932846
9897,26663417.901266687
9898,62914437.13337362
9899,164192414.92809147
9900,24982311.52929753
9901,65737513.92939931
9902,164099287.17129403
9903,20731608.831686698
9904,84979319.02498494
9905,328451245.4858419
9906,26034071.587345924
9907,74440801.51115999
9908,328421182.03421956
9909,26418272.076267738
9910,80899943.79654826
9911,328451245.4858419
9912,28407828.67260006
9913,187449009.88327333
9914,164191148.47717652
9915,25363449.372435477
9916,62632960.40208401
9917,328451245.4858419
9918,23386587.139771253
9919,62079531.144444704
9920,328451245.4858419
9921,19331729.913129196
9922,89322212.04503337
9923,1.1119884687878468e+26
9924,25718535.80871084
9925,88911453.14902364
9926,328449909.40349424
9927,19362314.799983677
9928,89489683.09743461
9929,9.410938521004504e+24
9930,23723150.581625186
9931,67670688.47147173
9932,328448501.9549669
9933,23042882.476768654
9934,57695687.98273124
9935,328153032.5519956
9936,25123943.50367724
9937,65174863.03469974
9938,1.1396044728331996e+26
9939,26601031.60352792
9940,285885443.0703243
9941,328451245.4858419
9942,23389046.16153451
9943,66720910.21671347
9944,328424435.5786333
9945,23761713.793165483
9946,66883713.93080106
9947,328451245.4858419
9948,25947675.390100546
9949,66023502.163994685
9950,1.6940900224866456e+27
9951,23778186.24581135
9952,89561879.60796508
9953,3.962240199705704e+24
9954,19145667.055579778
9955,89446577.41351992
9956,328451245.4858419
9957,24348280.518406473
9958,80918997.54394679
9959,328133258.59972376
9960,28503930.94866048
9961,52673236.39692433
9962,328255782.3241106
9963,24667860.418154955
9964,67348329.12799579
9965,8478885913.668055
9966,19211176.557846397
9967,76602686.04533637
9968,164174933.4365998
9969,19294978.069453448
9970,71553342.48951805
9971,164374212.6132085
9972,25424816.956642497
9973,128065371.98357241
9974,1.1042289469595347e+26
9975,22068548.775535963
9976,285912370.4257901
9977,328451245.4858419
9978,19307150.628961407
9979,66886538.78655054
9980,328449336.40932107
9981,28187808.370605856
9982,98038942.55050421
9983,328443245.4443493
9984,19274317.617101528
9985,98640295.04795885
9986,328451245.4858419
9987,20731608.831686698
9988,128019605.40087342
9989,328421337.70524585
9990,23514817.80138797
9991,61843950.8050406
9992,164459272.65083385
9993,27540811.15854811
9994,90054075.75003996
9995,164072804.16100678
9996,26706264.921610337
9997,96996808.56234212
9998,328451245.4858419
9999,28687146.05331271
10000,63224794.47564761
10001,328439284.1315285
10002,27800992.977784485
10003,67160680.43949884
10004,1389238571.2556224
10005,22584929.223119874
10006,89081980.87430264
10007,328451245.4858419
10008,25002635.08984047
10009,60208735.71161811
10010,812615266109.8268
10011,25066214.499600045
10012,55966427.49411555
10013,328549428.23818386
10014,26058765.41843831
10015,70821873.22813746
10016,328451245.4858419
10017,22825693.008262426
10018,128764650.91056292
10019,164194723.4686191
10020,26534661.32689417
10021,92610420.24711104
10022,6752753554.847156
10023,19241373.951408878
10024,57388168.266825914
10025,164289314.03273335
10026,29277816.423051316
10027,76055673.69240235
10028,328452113.66489905
10029,23063909.36769739
10030,88969285.93631363
10031,164169840.31511366
10032,19339974.82990698
10033,285981781.6229671
10034,328453832.8268442
10035,26240623.662780143
10036,128265764.75783929
10037,328451245.4858419
10038,27983820.14398555
10039,74759423.37997505
10040,3.636551517383735e+26
10041,23473217.322929554
10042,128407307.68559611
10043,2.3434813490597164e+25
10044,20655256.74318362
10045,127836965.10165581
10046,328451804.1127294
10047,25678371.3868551
10048,65840910.76641047
10049,868382432819.7522
10050,24364858.368963886
10051,285955770.81851953
10052,9879259489.554031
10053,23412833.487411693
10054,128272201.65004745
10055,328649609.20575684
10056,22813002.462320402
10057,54532152.31526754
10058,328448353.2159003
10059,20655256.74318362
10060,91562129.7265695
10061,328451245.4858419
10062,25396950.860411324
10063,66085166.14213024
10064,328451245.4858419
10065,19262414.13903603
10066,89564907.73449759
10067,328451245.4858419
10068,19298451.683508605
10069,65629306.89633755
10070,328451245.4858419
10071,24396108.877950743
10072,66686671.66001882
10073,328445372.20204574
10074,24978746.518033084
10075,128152699.50198194
10076,507093030044.1921
10077,27172702.197906066
10078,285985415.73251975
10079,45181610922.552025
10080,23607317.43568399
10081,187913935.3983493
10082,313813762681.6848
10083,27561853.050670415
10084,128110390.39693323
10085,7709737154.530057
10086,27319886.109897517
10087,187798849.14247942
10088,328457825.1480874
10089,25297012.46688833
10090,187885229.48283434
10091,328451245.4858419
10092,23807147.53002287
10093,187854877.0529312
10094,328477967.4699949
10095,26251902.70900237
10096,89247358.64769116
10097,328451245.4858419
10098,24886143.06918016
10099,68035452.96052113
10100,328431170.028392
10101,24486553.767367832
10102,66739499.10287473
10103,70160527091.35684
10104,25127918.436458267
10105,73576192.64032765
10106,328451245.4858419
10107,25181772.58923375
10108,65689297.51922147
10109,328442630.0817016
10110,24488704.924628172
10111,285912217.67326576
10112,328445245.76929593
10113,25508751.539817862
10114,68177470.26610422
10115,164195220.84844548
10116,27640880.917034604
10117,285896697.8603277
10118,328433725.2888228
10119,28608047.99167446
10120,49794173.98467503
10121,53101655795.57737
10122,24273122.180818677
